 ID,PARAM,Date,Flow,SYM
02SB004,1,1964/07/04,213,
02SB004,1,1964/07/05,45.6,
02SB004,1,1964/07/06,292,
02SB004,1,1964/07/07,326,
02SB004,1,1964/07/08,314,
02SB004,1,1964/07/09,371,
02SB004,1,1964/07/10,453,
02SB004,1,1964/07/11,481,
02SB004,1,1964/07/12,187,
02SB004,1,1964/07/13,394,
02SB004,1,1964/07/14,402,
02SB004,1,1964/07/15,413,
02SB004,1,1964/07/16,408,
02SB004,1,1964/07/17,399,
02SB004,1,1964/07/18,328,
02SB004,1,1964/07/19,185,
02SB004,1,1964/07/20,351,
02SB004,1,1964/07/21,385,
02SB004,1,1964/07/22,396,
02SB004,1,1964/07/23,408,
02SB004,1,1964/07/24,374,
02SB004,1,1964/07/25,246,
02SB004,1,1964/07/26,178,
02SB004,1,1964/07/27,385,
02SB004,1,1964/07/28,365,
02SB004,1,1964/07/29,425,
02SB004,1,1964/07/30,377,
02SB004,1,1964/07/31,413,
02SB004,1,1964/08/01,309,
02SB004,1,1964/08/02,240,
02SB004,1,1964/08/03,422,
02SB004,1,1964/08/04,453,
02SB004,1,1964/08/05,459,
02SB004,1,1964/08/06,439,
02SB004,1,1964/08/07,453,
02SB004,1,1964/08/08,357,
02SB004,1,1964/08/09,60.6,
02SB004,1,1964/08/10,419,
02SB004,1,1964/08/11,453,
02SB004,1,1964/08/12,453,
02SB004,1,1964/08/13,481,
02SB004,1,1964/08/14,453,
02SB004,1,1964/08/15,311,
02SB004,1,1964/08/16,89.5,
02SB004,1,1964/08/17,385,
02SB004,1,1964/08/18,416,
02SB004,1,1964/08/19,385,
02SB004,1,1964/08/20,411,
02SB004,1,1964/08/21,413,
02SB004,1,1964/08/22,411,
02SB004,1,1964/08/23,191,
02SB004,1,1964/08/24,442,
02SB004,1,1964/08/25,459,
02SB004,1,1964/08/26,445,
02SB004,1,1964/08/27,459,
02SB004,1,1964/08/28,513,
02SB004,1,1964/08/29,436,
02SB004,1,1964/08/30,176,
02SB004,1,1964/08/31,515,
02SB004,1,1964/09/01,544,
02SB004,1,1964/09/02,518,
02SB004,1,1964/09/03,538,
02SB004,1,1964/09/04,535,
02SB004,1,1964/09/05,222,
02SB004,1,1964/09/06,18.1,
02SB004,1,1964/09/07,34.8,
02SB004,1,1964/09/08,501,
02SB004,1,1964/09/09,555,
02SB004,1,1964/09/10,481,
02SB004,1,1964/09/11,507,
02SB004,1,1964/09/12,453,
02SB004,1,1964/09/13,56.1,
02SB004,1,1964/09/14,425,
02SB004,1,1964/09/15,428,
02SB004,1,1964/09/16,447,
02SB004,1,1964/09/17,442,
02SB004,1,1964/09/18,442,
02SB004,1,1964/09/19,274,
02SB004,1,1964/09/20,41.1,
02SB004,1,1964/09/21,507,
02SB004,1,1964/09/22,462,
02SB004,1,1964/09/23,504,
02SB004,1,1964/09/24,493,
02SB004,1,1964/09/25,416,
02SB004,1,1964/09/26,175,
02SB004,1,1964/09/27,151,
02SB004,1,1964/09/28,462,
02SB004,1,1964/09/29,450,
02SB004,1,1964/09/30,459,
02SB004,1,1964/10/01,476,
02SB004,1,1964/10/02,476,
02SB004,1,1964/10/03,337,
02SB004,1,1964/10/04,145,
02SB004,1,1964/10/05,419,
02SB004,1,1964/10/06,433,
02SB004,1,1964/10/07,464,
02SB004,1,1964/10/08,425,
02SB004,1,1964/10/09,396,
02SB004,1,1964/10/10,276,
02SB004,1,1964/10/11,221,
02SB004,1,1964/10/12,326,
02SB004,1,1964/10/13,377,
02SB004,1,1964/10/14,405,
02SB004,1,1964/10/15,439,
02SB004,1,1964/10/16,496,
02SB004,1,1964/10/17,334,
02SB004,1,1964/10/18,178,
02SB004,1,1964/10/19,459,
02SB004,1,1964/10/20,459,
02SB004,1,1964/10/21,462,
02SB004,1,1964/10/22,456,
02SB004,1,1964/10/23,439,
02SB004,1,1964/10/24,493,
02SB004,1,1964/10/25,92,
02SB004,1,1964/10/26,436,
02SB004,1,1964/10/27,510,
02SB004,1,1964/10/28,498,
02SB004,1,1964/10/29,428,
02SB004,1,1964/10/30,436,
02SB004,1,1964/10/31,470,
02SB004,1,1964/11/01,150,
02SB004,1,1964/11/02,566,
02SB004,1,1964/11/03,569,
02SB004,1,1964/11/04,504,
02SB004,1,1964/11/05,419,
02SB004,1,1964/11/06,430,
02SB004,1,1964/11/07,413,
02SB004,1,1964/11/08,131,
02SB004,1,1964/11/09,524,
02SB004,1,1964/11/10,515,
02SB004,1,1964/11/11,549,
02SB004,1,1964/11/12,513,
02SB004,1,1964/11/13,402,
02SB004,1,1964/11/14,442,
02SB004,1,1964/11/15,135,
02SB004,1,1964/11/16,555,
02SB004,1,1964/11/17,481,
02SB004,1,1964/11/18,439,
02SB004,1,1964/11/19,541,
02SB004,1,1964/11/20,453,
02SB004,1,1964/11/21,326,
02SB004,1,1964/11/22,114,
02SB004,1,1964/11/23,524,
02SB004,1,1964/11/24,510,
02SB004,1,1964/11/25,473,
02SB004,1,1964/11/26,459,
02SB004,1,1964/11/27,470,
02SB004,1,1964/11/28,331,
02SB004,1,1964/11/29,26.1,
02SB004,1,1964/11/30,430,
02SB004,1,1964/12/01,464,
02SB004,1,1964/12/02,589,
02SB004,1,1964/12/03,606,
02SB004,1,1964/12/04,510,
02SB004,1,1964/12/05,419,
02SB004,1,1964/12/06,64.6,
02SB004,1,1964/12/07,481,
02SB004,1,1964/12/08,422,
02SB004,1,1964/12/09,416,
02SB004,1,1964/12/10,408,
02SB004,1,1964/12/11,402,
02SB004,1,1964/12/12,251,
02SB004,1,1964/12/13,123,
02SB004,1,1964/12/14,433,
02SB004,1,1964/12/15,430,
02SB004,1,1964/12/16,473,
02SB004,1,1964/12/17,450,
02SB004,1,1964/12/18,479,
02SB004,1,1964/12/19,476,
02SB004,1,1964/12/20,89.2,
02SB004,1,1964/12/21,530,
02SB004,1,1964/12/22,566,
02SB004,1,1964/12/23,513,
02SB004,1,1964/12/24,399,
02SB004,1,1964/12/25,70.2,
02SB004,1,1964/12/26,48.7,
02SB004,1,1964/12/27,81.3,
02SB004,1,1964/12/28,422,
02SB004,1,1964/12/29,411,
02SB004,1,1964/12/30,473,
02SB004,1,1964/12/31,422,
02SB004,1,1965/01/01,72.5,
02SB004,1,1965/01/02,255,
02SB004,1,1965/01/03,154,
02SB004,1,1965/01/04,464,
02SB004,1,1965/01/05,507,
02SB004,1,1965/01/06,365,
02SB004,1,1965/01/07,462,
02SB004,1,1965/01/08,481,
02SB004,1,1965/01/09,405,
02SB004,1,1965/01/10,181,
02SB004,1,1965/01/11,430,
02SB004,1,1965/01/12,459,
02SB004,1,1965/01/13,462,
02SB004,1,1965/01/14,416,
02SB004,1,1965/01/15,501,
02SB004,1,1965/01/16,504,
02SB004,1,1965/01/17,101,
02SB004,1,1965/01/18,470,
02SB004,1,1965/01/19,450,
02SB004,1,1965/01/20,382,
02SB004,1,1965/01/21,362,
02SB004,1,1965/01/22,379,
02SB004,1,1965/01/23,549,
02SB004,1,1965/01/24,136,
02SB004,1,1965/01/25,416,
02SB004,1,1965/01/26,360,
02SB004,1,1965/01/27,337,
02SB004,1,1965/01/28,377,
02SB004,1,1965/01/29,442,
02SB004,1,1965/01/30,504,
02SB004,1,1965/01/31,179,
02SB004,1,1965/02/01,445,
02SB004,1,1965/02/02,422,
02SB004,1,1965/02/03,385,
02SB004,1,1965/02/04,442,
02SB004,1,1965/02/05,456,
02SB004,1,1965/02/06,416,
02SB004,1,1965/02/07,180,
02SB004,1,1965/02/08,428,
02SB004,1,1965/02/09,382,
02SB004,1,1965/02/10,453,
02SB004,1,1965/02/11,354,
02SB004,1,1965/02/12,391,
02SB004,1,1965/02/13,419,
02SB004,1,1965/02/14,149,
02SB004,1,1965/02/15,445,
02SB004,1,1965/02/16,371,
02SB004,1,1965/02/17,371,
02SB004,1,1965/02/18,450,
02SB004,1,1965/02/19,430,
02SB004,1,1965/02/20,450,
02SB004,1,1965/02/21,196,
02SB004,1,1965/02/22,487,
02SB004,1,1965/02/23,453,
02SB004,1,1965/02/24,450,
02SB004,1,1965/02/25,439,
02SB004,1,1965/02/26,442,
02SB004,1,1965/02/27,467,
02SB004,1,1965/02/28,103,
02SB004,1,1965/03/01,382,
02SB004,1,1965/03/02,357,
02SB004,1,1965/03/03,416,
02SB004,1,1965/03/04,402,
02SB004,1,1965/03/05,422,
02SB004,1,1965/03/06,334,
02SB004,1,1965/03/07,95.7,
02SB004,1,1965/03/08,388,
02SB004,1,1965/03/09,413,
02SB004,1,1965/03/10,442,
02SB004,1,1965/03/11,439,
02SB004,1,1965/03/12,445,
02SB004,1,1965/03/13,413,
02SB004,1,1965/03/14,48.4,
02SB004,1,1965/03/15,442,
02SB004,1,1965/03/16,428,
02SB004,1,1965/03/17,408,
02SB004,1,1965/03/18,413,
02SB004,1,1965/03/19,450,
02SB004,1,1965/03/20,479,
02SB004,1,1965/03/21,61.4,
02SB004,1,1965/03/22,462,
02SB004,1,1965/03/23,538,
02SB004,1,1965/03/24,490,
02SB004,1,1965/03/25,515,
02SB004,1,1965/03/26,527,
02SB004,1,1965/03/27,513,
02SB004,1,1965/03/28,46.4,
02SB004,1,1965/03/29,411,
02SB004,1,1965/03/30,436,
02SB004,1,1965/03/31,439,
02SB004,1,1965/04/01,473,
02SB004,1,1965/04/02,411,
02SB004,1,1965/04/03,365,
02SB004,1,1965/04/04,52.1,
02SB004,1,1965/04/05,411,
02SB004,1,1965/04/06,422,
02SB004,1,1965/04/07,433,
02SB004,1,1965/04/08,411,
02SB004,1,1965/04/09,377,
02SB004,1,1965/04/10,303,
02SB004,1,1965/04/11,188,
02SB004,1,1965/04/12,365,
02SB004,1,1965/04/13,357,
02SB004,1,1965/04/14,385,
02SB004,1,1965/04/15,419,
02SB004,1,1965/04/16,371,
02SB004,1,1965/04/17,331,
02SB004,1,1965/04/18,137,
02SB004,1,1965/04/19,368,
02SB004,1,1965/04/20,388,
02SB004,1,1965/04/21,402,
02SB004,1,1965/04/22,365,
02SB004,1,1965/04/23,348,
02SB004,1,1965/04/24,357,
02SB004,1,1965/04/25,165,
02SB004,1,1965/04/26,462,
02SB004,1,1965/04/27,391,
02SB004,1,1965/04/28,402,
02SB004,1,1965/04/29,467,
02SB004,1,1965/04/30,430,
02SB004,1,1965/05/01,456,
02SB004,1,1965/05/02,160,
02SB004,1,1965/05/03,343,
02SB004,1,1965/05/04,309,
02SB004,1,1965/05/05,277,
02SB004,1,1965/05/06,354,
02SB004,1,1965/05/07,368,
02SB004,1,1965/05/08,340,
02SB004,1,1965/05/09,114,
02SB004,1,1965/05/10,371,
02SB004,1,1965/05/11,365,
02SB004,1,1965/05/12,365,
02SB004,1,1965/05/13,377,
02SB004,1,1965/05/14,340,
02SB004,1,1965/05/15,340,
02SB004,1,1965/05/16,134,
02SB004,1,1965/05/17,388,
02SB004,1,1965/05/18,411,
02SB004,1,1965/05/19,385,
02SB004,1,1965/05/20,365,
02SB004,1,1965/05/21,391,
02SB004,1,1965/05/22,323,
02SB004,1,1965/05/23,106,
02SB004,1,1965/05/24,360,
02SB004,1,1965/05/25,453,
02SB004,1,1965/05/26,377,
02SB004,1,1965/05/27,379,
02SB004,1,1965/05/28,303,
02SB004,1,1965/05/29,190,
02SB004,1,1965/05/30,98.8,
02SB004,1,1965/05/31,413,
02SB004,1,1965/06/01,445,
02SB004,1,1965/06/02,422,
02SB004,1,1965/06/03,365,
02SB004,1,1965/06/04,326,
02SB004,1,1965/06/05,249,
02SB004,1,1965/06/06,119,
02SB004,1,1965/06/07,413,
02SB004,1,1965/06/08,360,
02SB004,1,1965/06/09,385,
02SB004,1,1965/06/10,362,
02SB004,1,1965/06/11,385,
02SB004,1,1965/06/12,317,
02SB004,1,1965/06/13,168,
02SB004,1,1965/06/14,428,
02SB004,1,1965/06/15,479,
02SB004,1,1965/06/16,413,
02SB004,1,1965/06/17,428,
02SB004,1,1965/06/18,430,
02SB004,1,1965/06/19,343,
02SB004,1,1965/06/20,103,
02SB004,1,1965/06/21,374,
02SB004,1,1965/06/22,326,
02SB004,1,1965/06/23,340,
02SB004,1,1965/06/24,113,
02SB004,1,1965/06/25,283,
02SB004,1,1965/06/26,117,
02SB004,1,1965/06/27,68,
02SB004,1,1965/06/28,320,
02SB004,1,1965/06/29,294,
02SB004,1,1965/06/30,190,
02SB004,1,1965/07/01,127,
02SB004,1,1965/07/02,179,
02SB004,1,1965/07/03,125,
02SB004,1,1965/07/04,32.3,
02SB004,1,1965/07/05,328,
02SB004,1,1965/07/06,211,
02SB004,1,1965/07/07,260,
02SB004,1,1965/07/08,221,
02SB004,1,1965/07/09,234,
02SB004,1,1965/07/10,157,
02SB004,1,1965/07/11,39.4,
02SB004,1,1965/07/12,251,
02SB004,1,1965/07/13,286,
02SB004,1,1965/07/14,201,
02SB004,1,1965/07/15,182,
02SB004,1,1965/07/16,145,
02SB004,1,1965/07/17,78.4,
02SB004,1,1965/07/18,26.6,
02SB004,1,1965/07/19,161,
02SB004,1,1965/07/20,146,
02SB004,1,1965/07/21,134,
02SB004,1,1965/07/22,152,
02SB004,1,1965/07/23,123,
02SB004,1,1965/07/24,99.7,
02SB004,1,1965/07/25,51,
02SB004,1,1965/07/26,142,
02SB004,1,1965/07/27,198,
02SB004,1,1965/07/28,229,
02SB004,1,1965/07/29,203,
02SB004,1,1965/07/30,160,
02SB004,1,1965/07/31,123,
02SB004,1,1965/08/01,80.1,
02SB004,1,1965/08/02,225,
02SB004,1,1965/08/03,186,
02SB004,1,1965/08/04,202,
02SB004,1,1965/08/05,180,
02SB004,1,1965/08/06,187,
02SB004,1,1965/08/07,163,
02SB004,1,1965/08/08,31.4,
02SB004,1,1965/08/09,204,
02SB004,1,1965/08/10,198,
02SB004,1,1965/08/11,197,
02SB004,1,1965/08/12,194,
02SB004,1,1965/08/13,209,
02SB004,1,1965/08/14,134,
02SB004,1,1965/08/15,19.3,
02SB004,1,1965/08/16,167,
02SB004,1,1965/08/17,175,
02SB004,1,1965/08/18,187,
02SB004,1,1965/08/19,199,
02SB004,1,1965/08/20,147,
02SB004,1,1965/08/21,87.2,
02SB004,1,1965/08/22,23.8,
02SB004,1,1965/08/23,185,
02SB004,1,1965/08/24,163,
02SB004,1,1965/08/25,194,
02SB004,1,1965/08/26,242,
02SB004,1,1965/08/27,166,
02SB004,1,1965/08/28,92.9,
02SB004,1,1965/08/29,30.9,
02SB004,1,1965/08/30,161,
02SB004,1,1965/08/31,203,
02SB004,1,1965/09/01,201,
02SB004,1,1965/09/02,174,
02SB004,1,1965/09/03,177,
02SB004,1,1965/09/04,81.6,
02SB004,1,1965/09/05,32.6,
02SB004,1,1965/09/06,19.7,
02SB004,1,1965/09/07,171,
02SB004,1,1965/09/08,138,
02SB004,1,1965/09/09,224,
02SB004,1,1965/09/10,272,
02SB004,1,1965/09/11,123,
02SB004,1,1965/09/12,21.9,
02SB004,1,1965/09/13,148,
02SB004,1,1965/09/14,133,
02SB004,1,1965/09/15,147,
02SB004,1,1965/09/16,182,
02SB004,1,1965/09/17,216,
02SB004,1,1965/09/18,113,
02SB004,1,1965/09/19,22.3,
02SB004,1,1965/09/20,219,
02SB004,1,1965/09/21,345,
02SB004,1,1965/09/22,165,
02SB004,1,1965/09/23,168,
02SB004,1,1965/09/24,228,
02SB004,1,1965/09/25,171,
02SB004,1,1965/09/26,76.7,
02SB004,1,1965/09/27,213,
02SB004,1,1965/09/28,237,
02SB004,1,1965/09/29,208,
02SB004,1,1965/09/30,228,
02SB004,1,1965/10/01,201,
02SB004,1,1965/10/02,77.3,
02SB004,1,1965/10/03,66.5,
02SB004,1,1965/10/04,227,
02SB004,1,1965/10/05,281,
02SB004,1,1965/10/06,286,
02SB004,1,1965/10/07,309,
02SB004,1,1965/10/08,279,
02SB004,1,1965/10/09,140,
02SB004,1,1965/10/10,110,
02SB004,1,1965/10/11,84.7,
02SB004,1,1965/10/12,186,
02SB004,1,1965/10/13,241,
02SB004,1,1965/10/14,314,
02SB004,1,1965/10/15,314,
02SB004,1,1965/10/16,180,
02SB004,1,1965/10/17,81.8,
02SB004,1,1965/10/18,289,
02SB004,1,1965/10/19,203,
02SB004,1,1965/10/20,175,
02SB004,1,1965/10/21,244,
02SB004,1,1965/10/22,219,
02SB004,1,1965/10/23,93.2,
02SB004,1,1965/10/24,71.1,
02SB004,1,1965/10/25,197,
02SB004,1,1965/10/26,193,
02SB004,1,1965/10/27,162,
02SB004,1,1965/10/28,125,
02SB004,1,1965/10/29,167,
02SB004,1,1965/10/30,241,
02SB004,1,1965/10/31,66.8,
02SB004,1,1965/11/01,189,
02SB004,1,1965/11/02,232,
02SB004,1,1965/11/03,306,
02SB004,1,1965/11/04,259,
02SB004,1,1965/11/05,320,
02SB004,1,1965/11/06,210,
02SB004,1,1965/11/07,23.9,
02SB004,1,1965/11/08,244,
02SB004,1,1965/11/09,317,
02SB004,1,1965/11/10,388,
02SB004,1,1965/11/11,289,
02SB004,1,1965/11/12,419,
02SB004,1,1965/11/13,283,
02SB004,1,1965/11/14,205,
02SB004,1,1965/11/15,334,
02SB004,1,1965/11/16,340,
02SB004,1,1965/11/17,357,
02SB004,1,1965/11/18,286,
02SB004,1,1965/11/19,328,
02SB004,1,1965/11/20,179,
02SB004,1,1965/11/21,31.4,
02SB004,1,1965/11/22,300,
02SB004,1,1965/11/23,236,
02SB004,1,1965/11/24,273,
02SB004,1,1965/11/25,314,
02SB004,1,1965/11/26,345,
02SB004,1,1965/11/27,168,
02SB004,1,1965/11/28,88.1,
02SB004,1,1965/11/29,182,
02SB004,1,1965/11/30,230,
02SB004,1,1965/12/01,272,
02SB004,1,1965/12/02,289,
02SB004,1,1965/12/03,306,
02SB004,1,1965/12/04,272,
02SB004,1,1965/12/05,151,
02SB004,1,1965/12/06,233,
02SB004,1,1965/12/07,234,
02SB004,1,1965/12/08,236,
02SB004,1,1965/12/09,222,
02SB004,1,1965/12/10,225,
02SB004,1,1965/12/11,260,
02SB004,1,1965/12/12,197,
02SB004,1,1965/12/13,317,
02SB004,1,1965/12/14,263,
02SB004,1,1965/12/15,239,
02SB004,1,1965/12/16,273,
02SB004,1,1965/12/17,292,
02SB004,1,1965/12/18,264,
02SB004,1,1965/12/19,187,
02SB004,1,1965/12/20,379,
02SB004,1,1965/12/21,317,
02SB004,1,1965/12/22,261,
02SB004,1,1965/12/23,283,
02SB004,1,1965/12/24,244,
02SB004,1,1965/12/25,90.3,
02SB004,1,1965/12/26,88.1,
02SB004,1,1965/12/27,213,
02SB004,1,1965/12/28,266,
02SB004,1,1965/12/29,303,
02SB004,1,1965/12/30,286,
02SB004,1,1965/12/31,213,
02SB004,1,1966/01/01,137,
02SB004,1,1966/01/02,185,
02SB004,1,1966/01/03,221,
02SB004,1,1966/01/04,317,
02SB004,1,1966/01/05,289,
02SB004,1,1966/01/06,320,
02SB004,1,1966/01/07,343,
02SB004,1,1966/01/08,385,
02SB004,1,1966/01/09,196,
02SB004,1,1966/01/10,493,
02SB004,1,1966/01/11,493,
02SB004,1,1966/01/12,549,
02SB004,1,1966/01/13,501,
02SB004,1,1966/01/14,283,
02SB004,1,1966/01/15,192,
02SB004,1,1966/01/16,274,
02SB004,1,1966/01/17,430,
02SB004,1,1966/01/18,399,
02SB004,1,1966/01/19,419,
02SB004,1,1966/01/20,450,
02SB004,1,1966/01/21,445,
02SB004,1,1966/01/22,340,
02SB004,1,1966/01/23,128,
02SB004,1,1966/01/24,388,
02SB004,1,1966/01/25,442,
02SB004,1,1966/01/26,479,
02SB004,1,1966/01/27,425,
02SB004,1,1966/01/28,408,
02SB004,1,1966/01/29,337,
02SB004,1,1966/01/30,204,
02SB004,1,1966/01/31,600,
02SB004,1,1966/02/01,433,
02SB004,1,1966/02/02,311,
02SB004,1,1966/02/03,351,
02SB004,1,1966/02/04,442,
02SB004,1,1966/02/05,328,
02SB004,1,1966/02/06,179,
02SB004,1,1966/02/07,385,
02SB004,1,1966/02/08,368,
02SB004,1,1966/02/09,379,
02SB004,1,1966/02/10,340,
02SB004,1,1966/02/11,348,
02SB004,1,1966/02/12,269,
02SB004,1,1966/02/13,182,
02SB004,1,1966/02/14,323,
02SB004,1,1966/02/15,360,
02SB004,1,1966/02/16,413,
02SB004,1,1966/02/17,405,
02SB004,1,1966/02/18,430,
02SB004,1,1966/02/19,286,
02SB004,1,1966/02/20,190,
02SB004,1,1966/02/21,442,
02SB004,1,1966/02/22,396,
02SB004,1,1966/02/23,331,
02SB004,1,1966/02/24,377,
02SB004,1,1966/02/25,385,
02SB004,1,1966/02/26,306,
02SB004,1,1966/02/27,141,
02SB004,1,1966/02/28,289,
02SB004,1,1966/03/01,365,
02SB004,1,1966/03/02,365,
02SB004,1,1966/03/03,368,
02SB004,1,1966/03/04,357,
02SB004,1,1966/03/05,294,
02SB004,1,1966/03/06,225,
02SB004,1,1966/03/07,345,
02SB004,1,1966/03/08,337,
02SB004,1,1966/03/09,348,
02SB004,1,1966/03/10,326,
02SB004,1,1966/03/11,345,
02SB004,1,1966/03/12,311,
02SB004,1,1966/03/13,236,
02SB004,1,1966/03/14,360,
02SB004,1,1966/03/15,405,
02SB004,1,1966/03/16,374,
02SB004,1,1966/03/17,391,
02SB004,1,1966/03/18,368,
02SB004,1,1966/03/19,241,
02SB004,1,1966/03/20,142,
02SB004,1,1966/03/21,240,
02SB004,1,1966/03/22,292,
